rank,stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,reject_reason,early_reject_reason
148,4722,國精化,169.0,0.6,0.0,-3.44,1.69,47.7,1,-10.7,198999.0,-9000.0,-381001.0,-20000.0,False,False,0.0,0.0,0.0,未通過,未通過
149,4764,雙鍵,170.5,0.97,10.0,22.03,7.99,67.3,4,50.3,622088.0,-3000.0,1145088.0,-7000.0,False,False,0.0,0.0,0.0,未通過,未通過
150,4766,南寶,353.5,1.48,-3.28,8.85,7.39,61.0,0,17.4,-14878.0,-47000.0,100416.0,-48000.0,False,False,0.0,0.0,0.0,未通過,未通過
151,4904,遠傳,94.3,0.66,-0.32,1.5,3.18,55.4,5,3.6,314456.0,-781996.0,3666154.0,-1107722.0,False,False,0.0,0.0,0.0,未通過,未通過
152,4906,正文,40.6,1.18,1.0,24.24,34.17,67.2,0,-39.8,-1902940.0,-17080.0,-12743805.0,-44849.0,False,False,0.0,0.0,0.0,未通過,未通過
153,4919,新唐,100.5,1.64,9.72,11.31,17.43,59.9,0,-6.1,-141703.0,0.0,-1407880.0,-7000.0,False,False,0.0,0.0,0.0,未通過,未通過
154,4927,泰鼎-KY,48.2,1.65,9.92,9.88,10.7,62.4,1,-10.7,5193000.0,0.0,7280762.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
155,4938,和碩,78.0,1.67,-3.35,2.61,12.8,53.9,0,-0.8,-7208086.0,-228767.0,-5412429.0,-1018367.0,False,False,0.0,0.0,0.0,未通過,未通過
156,3006,晶豪科,159.5,0.73,2.24,-3.46,20.54,48.3,1,188.1,899936.0,-34000.0,-839272.0,-323000.0,False,False,0.0,0.0,0.0,未通過,未通過
157,3017,奇鋐,2200.0,0.8,-2.87,10.8,68.88,60.1,1,111.7,-918145.0,9587.0,-845064.0,-40791.0,False,False,0.0,0.0,0.0,未通過,未通過
158,3023,信邦,273.0,0.63,-0.36,9.01,2.46,61.7,6,7.5,279036.0,-65000.0,746677.0,-81244.0,False,False,0.0,0.0,0.0,未通過,未通過
159,4958,臻鼎-KY,257.5,0.74,-2.83,24.56,68.93,67.3,13,7.2,-7738113.0,276934.0,-14205815.0,1618687.0,False,False,0.0,0.0,0.0,未通過,未通過
160,4956,光鋐,38.0,0.74,6.15,20.48,3.85,67.3,1,12.6,1828001.0,0.0,432890.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
161,4949,有成精密,93.1,1.66,9.92,44.88,8.95,77.7,0,42.2,-299000.0,0.0,804964.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
162,4960,誠美材,25.3,1.64,10.0,14.12,7.49,61.1,1,-23.9,1584000.0,0.0,-3427000.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
163,5234,達興材料,400.0,0.71,0.88,6.01,3.21,58.4,0,5.5,-4986.0,-99000.0,195639.0,-202138.0,False,False,0.0,0.0,0.0,未通過,未通過
164,4967,十銓,219.5,0.59,0.0,1.42,10.47,50.1,1,120.5,150746.0,-9000.0,-2393567.0,-19000.0,False,False,0.0,0.0,0.0,未通過,未通過
165,4977,眾達-KY,194.5,1.03,-4.19,7.23,23.0,57.2,0,-19.4,-2061715.0,0.0,345182.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
166,4989,榮科,81.3,1.49,0.74,18.01,48.57,69.1,0,54.0,-99523.0,0.0,11453213.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
167,5388,中磊,84.3,0.71,0.24,6.92,6.61,60.2,3,86.5,521055.0,186000.0,4275845.0,187000.0,False,False,0.0,0.0,0.0,未通過,未通過
168,5434,崇越,399.5,0.99,-0.37,19.85,7.21,74.0,4,30.6,367585.0,17651.0,1554653.0,10302.0,False,False,0.0,0.0,0.0,未通過,未通過
169,5469,瀚宇博,88.0,1.17,-2.33,3.14,3.99,53.1,0,47.4,-2097157.0,-1000.0,-1260057.0,-766.0,False,False,0.0,0.0,0.0,未通過,未通過
170,5871,中租-KY,110.0,1.4,2.8,3.93,8.95,57.2,1,-2.9,2163882.0,-138411.0,646639.0,-386860.0,False,False,0.0,0.0,0.0,未通過,未通過
171,6139,亞翔,610.0,1.27,-4.09,8.78,53.85,57.4,0,47.5,-954144.0,-1559000.0,1454578.0,-1589051.0,False,False,0.0,0.0,0.0,未通過,未通過
172,5243,乙盛-KY,118.5,0.33,-0.42,45.39,2.96,84.1,0,-3.2,-85564.0,-1000.0,4348792.0,-1000.0,False,False,0.0,0.0,0.0,未通過,未通過
173,5269,祥碩,1125.0,0.64,1.35,-4.09,5.92,45.4,1,39.9,134839.0,-270.0,1453.0,-6476.0,False,False,0.0,0.0,0.0,未通過,未通過
174,5284,jpp-KY,314.5,1.49,1.94,13.63,11.66,65.2,2,47.5,320000.0,0.0,1122990.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
175,6196,帆宣,320.5,0.78,-1.54,11.8,9.57,63.0,8,17.5,586614.0,-11000.0,2025991.0,-27106.0,False,False,0.0,0.0,0.0,未通過,未通過
176,6197,佳必琪,179.5,0.6,0.28,5.5,4.19,57.6,0,12.3,-232421.0,-160000.0,-1087421.0,-160000.0,False,False,0.0,0.0,0.0,未通過,未通過
177,6213,聯茂,204.0,0.76,-4.67,34.01,54.56,70.1,0,13.8,-403425.0,-34000.0,-2405089.0,18518.0,False,False,0.0,0.0,0.0,未通過,未通過
178,6239,力成,218.5,0.94,1.86,6.1,23.99,55.4,0,35.2,-2630366.0,-81185.0,-3667934.0,-1124075.0,False,False,0.0,0.0,0.0,未通過,未通過
179,6257,矽格,179.5,0.79,1.99,26.74,30.84,76.2,0,16.7,-116432.0,-37123.0,-70307.0,754.0,False,False,0.0,0.0,0.0,未通過,未通過
180,6271,同欣電,172.0,0.83,0.29,11.15,12.69,62.4,4,-4.6,290685.0,0.0,926045.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
181,6278,台表科,114.0,1.56,9.62,16.2,6.1,76.3,0,-2.6,-227000.0,-9852.0,-747000.0,-47907.0,False,False,0.0,0.0,0.0,未通過,未通過
182,6282,康舒,45.9,0.68,-0.54,-1.74,4.17,47.3,0,17.3,-170608.0,-82000.0,97412.0,-202000.0,False,False,0.0,0.0,0.0,未通過,未通過
183,6285,啟碁,248.0,0.68,9.98,37.83,73.26,76.6,0,3.8,-225280.0,-17000.0,-2197517.0,4642709.0,False,False,0.0,0.0,0.0,未通過,未通過
184,6409,旭隼,717.0,0.9,0.42,-7.06,4.69,38.6,2,-22.0,-11654.0,90.0,-249833.0,-1708.0,False,False,0.0,0.0,0.0,未通過,未通過
185,6414,樺漢,287.5,1.42,1.59,5.46,5.11,60.8,3,19.2,700603.0,121000.0,571077.0,126000.0,False,False,0.0,0.0,0.0,未通過,未通過
186,6415,矽力*-KY,273.0,0.93,-2.33,-0.36,10.95,47.9,0,12.0,-978193.0,-99000.0,-3355738.0,-549000.0,False,False,0.0,0.0,0.0,未通過,未通過
187,6426,統新,216.5,1.0,9.9,38.51,8.7,69.8,2,70.0,229550.0,0.0,980905.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
188,6168,宏齊,26.8,0.3,0.56,15.43,1.52,62.5,1,-0.9,970000.0,0.0,-180000.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
189,6176,瑞儀,89.9,1.32,1.01,-4.93,4.32,32.3,1,-3.7,52080.0,-13272.0,-2668820.0,-168025.0,False,False,0.0,0.0,0.0,未通過,未通過
190,6191,精成科,95.4,1.24,-3.73,0.0,8.44,48.7,0,78.2,-2440543.0,-1533000.0,-2246374.0,-2479000.0,False,False,0.0,0.0,0.0,未通過,未通過
191,6443,元晶,36.05,0.83,1.55,-20.67,9.81,34.9,2,-63.7,459966.0,0.0,5214476.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
192,6442,光聖,2230.0,1.4,-4.09,13.04,106.02,59.0,0,75.6,-586333.0,-40000.0,-229897.0,-249000.0,False,False,0.0,0.0,0.0,未通過,未通過
193,6438,迅得,181.0,0.83,0.84,10.82,6.52,64.3,2,15.7,179534.0,109000.0,-171300.0,109000.0,False,False,0.0,0.0,0.0,未通過,未通過
194,6515,穎崴,8560.0,2.01,7.94,24.77,43.98,68.1,1,69.2,-16659.0,134885.0,-37930.0,119470.0,False,False,0.0,0.0,0.0,未通過,未通過
195,6531,愛普*,567.0,1.4,9.88,16.18,40.26,64.8,1,112.6,382803.0,-4736.0,-392055.0,-17338.0,False,False,0.0,0.0,0.0,未通過,未通過
196,6658,聯策,82.7,1.3,1.22,22.67,2.88,74.7,0,60.9,-91000.0,0.0,-78000.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
197,6669,緯穎,3645.0,1.0,0.41,-3.17,48.86,48.8,0,13.9,-53290.0,-12887.0,-160252.0,-43189.0,False,False,0.0,0.0,0.0,未通過,未通過
198,6451,訊芯-KY,475.0,1.49,9.95,69.62,44.91,80.1,0,-25.4,-814531.0,0.0,-1350709.0,81000.0,False,False,0.0,0.0,0.0,未通過,未通過
199,6672,騰輝電子-KY,148.5,0.74,-1.0,27.12,7.81,71.9,0,32.7,-1135600.0,0.0,-710732.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
200,6715,嘉基,416.0,1.04,-5.24,34.95,12.62,68.9,6,9.6,-591259.0,663000.0,-723713.0,945862.0,False,False,0.0,0.0,0.0,未通過,未通過
201,6770,力積電,54.5,0.88,-1.62,-12.64,55.41,41.6,0,28.3,-16993795.0,-232000.0,-50733981.0,-3594000.0,False,False,0.0,0.0,0.0,未通過,未通過
202,6781,AES-KY,987.0,0.48,0.82,-3.59,6.06,43.4,1,25.6,100707.0,-14000.0,-328594.0,-176125.0,False,False,0.0,0.0,0.0,未通過,未通過
203,6789,采鈺,370.0,1.77,9.96,9.98,27.77,63.3,1,6.2,178071.0,-7000.0,-221662.0,-15000.0,False,False,0.0,0.0,0.0,未通過,未通過
204,6805,富世達,1765.0,1.53,-5.36,-3.41,56.92,47.7,2,95.0,211879.0,-344301.0,261880.0,-881937.0,False,False,0.0,0.0,0.0,未通過,未通過
205,6830,汎銓,770.0,0.26,10.0,67.66,3.29,84.5,4,22.9,12000.0,0.0,108100.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
206,6505,台塑化,55.1,1.25,5.96,-3.33,12.53,49.8,2,7.8,6852755.0,-551845.0,3119556.0,-938845.0,False,False,0.0,0.0,0.0,未通過,未通過
207,6933,AMAX-KY,195.5,0.66,9.83,42.4,1.58,79.6,2,-13.7,105000.0,0.0,89500.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
208,6937,天虹,312.5,1.54,9.84,20.07,5.11,69.8,1,26.6,21000.0,-8000.0,157040.0,128000.0,False,False,0.0,0.0,0.0,未通過,未通過
209,8028,昇陽半導體,196.5,0.87,-1.26,6.85,24.72,56.3,5,25.6,729507.0,-15000.0,4284667.0,-42000.0,False,False,0.0,0.0,0.0,未通過,未通過
210,8021,尖點,349.0,1.03,9.92,37.13,67.46,73.8,3,51.4,495849.0,-16000.0,5067450.0,-19440.0,False,False,0.0,0.0,0.0,未通過,未通過
211,8039,台虹,134.0,0.67,-2.19,15.58,26.41,67.3,0,10.5,-2368052.0,0.0,3409927.0,-13523.0,False,False,0.0,0.0,0.0,未通過,未通過
212,8046,南電,655.0,0.41,-1.8,21.01,59.96,65.4,19,39.0,-318213.0,199000.0,1527107.0,2203000.0,False,False,0.0,0.0,0.0,未通過,未通過
213,8070,長華*,47.7,1.12,0.21,8.88,2.13,64.1,10,32.3,1590000.0,6000.0,1606000.0,16000.0,False,False,0.0,0.0,0.0,未通過,未通過
214,8033,雷虎,130.0,0.6,0.0,-8.86,1.51,37.4,1,5.3,31100.0,0.0,-506796.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
215,8110,華東,48.65,0.71,-1.32,-9.21,2.91,40.4,1,11.6,70000.0,-34000.0,-2216400.0,-74000.0,False,False,0.0,0.0,0.0,未通過,未通過
216,8112,至上,80.8,0.68,-0.98,0.65,9.08,51.4,0,191.7,-2267000.0,-52059.0,-7653459.0,-51396.0,False,False,0.0,0.0,0.0,未通過,未通過
217,8210,勤誠,900.0,0.79,1.12,1.09,19.74,51.1,2,44.7,240199.0,-51000.0,-352606.0,-133269.0,False,False,0.0,0.0,0.0,未通過,未通過
218,8150,南茂,62.9,1.11,2.44,4.9,8.43,57.3,11,23.1,1636399.0,2000.0,2905463.0,25000.0,False,False,0.0,0.0,0.0,未通過,未通過
219,8271,宇瞻,156.0,0.9,-5.17,2.27,13.52,52.9,0,292.7,-2693950.0,-10000.0,-5033653.0,-22664.0,False,False,0.0,0.0,0.0,未通過,未通過
220,8438,昶昕,86.3,1.01,-3.36,24.42,5.62,69.5,0,20.7,-327600.0,-5000.0,314979.0,-9000.0,False,False,0.0,0.0,0.0,未通過,未通過
221,8996,高力,1095.0,0.87,5.29,25.06,43.57,68.3,5,205.3,831160.0,34000.0,2908967.0,51000.0,False,False,0.0,0.0,0.0,未通過,未通過
222,9939,宏全,111.0,1.8,-0.89,-6.46,4.25,33.6,4,-4.0,464304.0,3000.0,-83934.0,5000.0,False,False,0.0,0.0,0.0,未通過,未通過
